Sentence	Writer_Anger
台所の排水が詰まってひどい状態だったので業者さんを呼んで直してもらった。さすがプロだね！30分で直っちゃった！	0
都心は経路によって定期代が変わるから大変だー	0
今日こそ雛ちゃん描くぞ〜	0
"久しぶりにペンタブ使った。
いい道具があるんだから使わないとな！"	0
久しぶりにアキバ寄って帰ろうっと♪	0
明日は新宿の不動産屋さんに行って引越し先の物件を見てきます。	0
日本酒はやはり酔いが回るのが速い	0
不動産屋行ってきた。物件は来週見に行く。	0
技術翻訳しかやったことなかったけど文芸翻訳（ほぼ東方Projectの翻訳)もやってみたい。	0
おやすみ〜来週からどんなサークル作るか考えよう♪	0
実際永夜抄には英語パッチがあるからなぁ。	0
"とにかく交流を広めたい。ただそれだけ。
しかし確実に交流の輪が広まっている。嬉しいことだ。"	0
いまから物件見に行く	0
実家帰らなあかん	0
お金があるのに下ろせないこのつらさ	0
10時半までアキバで時間潰すか	0
今度落ち着いたら東方カフェオフやろう！	0
忙しいときに２日も休むなんて会社に申し訳ないな。	0
さて着いたらまずは風呂だー	0
日本酒を飲んでグッスリ眠りました。	0
コンビニで買ったファンデより100均で買ったやつの方がノリがいい	0
お風呂あがったー さっばりした	0
帰省中。今はぬえちゃんの故郷だよ♪	0
例大祭で合わせしてくださる方募集中です。	0
渋谷までチャリで行けるとこに住みたい。	0
例大祭SP2のリベンジを果たさねばならぬ！	0
風呂上がりのビールはうまい♪	0
バレンタインなんて(ry)枠やるかなー。14日には帰れそうだし	0
1ヶ月ぶりに武蔵野線乗ったぜ	0
今月の電気代(実家)33,000円なりwww	3
昨日の凸お絵描き放送はたのしかったー	0
おはよーございます。ちょっと喉がいたい	0
"飲み会おわりー
二次会カラオケ楽しかった♪"	0
よ〜し明日は新年会だ！	0
今日はにゃんにゃんの日！さあみんなでにゃんにゃんしよう！	0
久しぶりにお絵描きするかー 帰ってからね	0
昨年の建国記念日に俺妹をひたすら見たなぁ	0
そしてわざわざモノレールに乗りに行ったなあ(遠目)	0
おはよーございます。今日はレティさんとチルノちゃんが大活躍だねっ	0
田町まで京浜東北線で行こう	0
明後日は不動産屋に行ってこないと。	0
神主様、ご結婚おめでとうございます！	0
仮装祭での天界将棋対局は面白かった。将棋覚えたいなぁ	0
上野で常磐快速発車まちー	0
仮装祭は嫌なことすべてを忘れさせてくれた。	0
生放送でコスしてるのバラしちゃったからmixiでもコス日記書こうかな。	0
おはようなのぜ★	0
『灼熱の密室で３時間裸眼で過ごせ！』クエストをクリアしてみて意外と裸眼でもなんとかなるなと思った。パソコン使うときと運転するときは別だけどねっ！	0
しかし裸眼が故にとある人に気づいて貰えなかったというw	0
にゃんにゃん枠不評のため今後の存続が危ぶまれます。	0
引っ越し作業大半終わった	0
東京では車がいらないことを改めて思い知った	0
ちなみに23区に住むのは初めて	0
行きは松戸〜青戸、帰りは西新井〜青戸でハマりましたw	0
これで毎日約１時間〜２時間の余裕ができた！	0
あとは梱包資材の片付けだな。	0
常磐線で急停止したのこれで３回目だ。まあ事故じゃなかったからいいけど。	1
初めての都内運転でしたが実家から貰ったお守りと雛ちゃんのおかげで無事終わりました♪	0
ぶらり外回りの旅にでています。	0
やっと引っ越し完了です。	0
引っ越し前の家からだと都内で１時間以内にいける場所が北千住、町屋あたりしかなかったw	0
中央線に乗るのは久しぶり	0
中央線は各駅で通勤しよう。どうせたいして変わらんし。	0
土日は快速にすべきか。うーん、悩みどころだ	0
悪友と別れてから早３年か…	0
こんにちは、今日は引っ越し先からの初通勤でした！	0
会社から自宅までジャスト1時間だったw	0
引越しの時に9ヶ月ぶりに車乗ったけどガソリン代高すぎw	2
恵比寿なう	0
高円寺あたりで美味しいお店ないかなぁ	0
上野・浅草あたりで安くて美味しい飲み屋ないかな？	0
今日は吉祥寺に寄り道してみる。	0
冬コミ2日目で売り子やっていただける女性のかた1名募集してます。	0
"ブッキー☆、じゃなかった艦これアニメは劇場版ならびに2期を全て見てから最終的な判断をしたいと思います。さて2期や劇場版では1期の挽回ができるのか？
まあ同じ製作陣だからね仕方ないね"	0
とある方に私の実年齢をお伝えしたところ凄く驚かれました。どうも自分の絵柄は若く見られるらしい。嬉しい話です	0
【冬コミゲスト原稿を寄稿いただいた一部の方へ】DMをお送りしていますのでお時間のあるときに確認お願いいたします。	0
サムネのサンタ鈴熊どっちが好み？	0
さすがに4連続はきつい。次の日曜までワンドロはお休みします。	2
コミケ2日目（艦これブース）に売り子をしていただける女性の方を1名募集しております。自由時間多め。2時間以上スペースにいていただければOKです。少しですが飲み物と昼食代を支給します。よろしくお願いいたします(^^)　ご希望の方はリプまたはDMをお願いします。	0
冬コミの売り子さん無事決まりました。告知ツイートをRTして下さった方、本当にありがとうございました！なお自動つぶやきを設定しているサイトがメンテナンスでアクセス出来ないため、売り子さん募集の自動ツイートが流れてしまう場合が有りますのでご了承下さいm(__)m	0
